price,discription,image_urls
600,"Delicately detailed in stunning shades, this pair of gold-plated jhumki earrings will elevate your festive look effortlessly. It features petal shaped motifs encrusted with meena and pearl tassel drops.","https://img.faballey.com/images/Product/ZEA00448/d3.jpg,https://img.faballey.com/images/Product/ZEA00448/d4.jpg,https://img.faballey.com/images/Product/ZEA00448/d5.jpg,https://img.faballey.com/images/Product/ZEA00448/d6.jpg"
1100,"The elegance of kundan gets a playful, fluid twist with this gold-plated bracelet. It features leaf shaped kundan pieces encircled with green beads.","https://img.faballey.com/images/Product/ZBR00072/d3.jpg,https://img.faballey.com/images/Product/ZBR00072/d4.jpg,https://img.faballey.com/images/Product/ZBR00072/d5.jpg,https://img.faballey.com/images/Product/ZBR00072/d6.jpg"
1475,"Make a striking statement at the next cocktail-do with this gold-plated kundan pendant necklace set. The pendant, crafted with a long aqua blue stone and a kundan encrusted floral motif, comes with kundan floral stud earrings.","https://img.faballey.com/images/Product/ZNS00062/d3.jpg,https://img.faballey.com/images/Product/ZNS00062/d4.jpg,https://img.faballey.com/images/Product/ZNS00062/d5.jpg,https://img.faballey.com/images/Product/ZNS00062/d6.jpg,https://img.faballey.com/images/Product/ZNS00062/d7.jpg"
2000,"Elegance takes form in this stunning kundan and pearl necklace set. Features a necklace crafted from strands of minute pearls, kundan stones and pearl drops, along with matching earrings","https://img.faballey.com/images/Product/ZNS00052/d3.jpg,https://img.faballey.com/images/Product/ZNS00052/d4.jpg,https://img.faballey.com/images/Product/ZNS00052/d5.jpg,https://img.faballey.com/images/Product/ZNS00052/d6.jpg"
2875,Add some oomph to your festive look with this white blue diamond necklace. Features blue diamonds encircled with delicate white diamonds.,"https://img.faballey.com/images/Product/ZNS00031/d3.jpg,https://img.faballey.com/images/Product/ZNS00031/d4.jpg,https://img.faballey.com/images/Product/ZNS00031/d5.jpg,https://img.faballey.com/images/Product/ZNS00031/d6.jpg"
700,Up the style ante with this singular statement gold cuff. Features a hand hammered effect.,"https://img.faballey.com/images/Product/ZBR00054/d3.jpg,https://img.faballey.com/images/Product/ZBR00054/d4.jpg,https://img.faballey.com/images/Product/ZBR00054/d5.jpg,https://img.faballey.com/images/Product/ZBR00054/d6.jpg,https://img.faballey.com/images/Product/ZBR00054/d7.jpg"
2100,"Traditional kundan pieces get a strikingly glamorous update with this gold-plated floral pendant necklace set. The set features a floral pendant and stud earrings crafted with a beautiful mix of kundan, green beads and small crystals.","https://img.faballey.com/images/Product/ZNS00063/d3.jpg,https://img.faballey.com/images/Product/ZNS00063/d4.jpg,https://img.faballey.com/images/Product/ZNS00063/d5.jpg,https://img.faballey.com/images/Product/ZNS00063/d6.jpg,https://img.faballey.com/images/Product/ZNS00063/d7.jpg"
2750,A delicately detailed diamond set is a evening wear must-have. This diamond earring necklace set features a floral focal pendant.,"https://img.faballey.com/images/Product/ZNS00032/d3.jpg,https://img.faballey.com/images/Product/ZNS00032/d4.jpg,https://img.faballey.com/images/Product/ZNS00032/d5.jpg,https://img.faballey.com/images/Product/ZNS00032/d6.jpg,https://img.faballey.com/images/Product/ZNS00032/d7.jpg"
1750,"Set the tone for subtle glamour with this kundan and green drop set. Features a necklace crafted out of pearls, kundan and delicate green beads along with matching earrings.","https://img.faballey.com/images/Product/ZNS00047/d3.jpg,https://img.faballey.com/images/Product/ZNS00047/d4.jpg,https://img.faballey.com/images/Product/ZNS00047/d5.jpg,https://img.faballey.com/images/Product/ZNS00047/d6.jpg"
1750,"For all those who shy away from statement pieces, this set is the perfect pick. Features a kundan studded choker with white pearls on either side, and stud earrings","https://img.faballey.com/images/Product/ZNS00051/d3.jpg,https://img.faballey.com/images/Product/ZNS00051/d4.jpg,https://img.faballey.com/images/Product/ZNS00051/d5.jpg,https://img.faballey.com/images/Product/ZNS00051/d6.jpg"
600,"Exquisitely traditional, this gold-plated kundan meena ring is a festive wardrobe must-have. Taking inspiration from the sun, the ring features red enamel work and kundan stones, and is encircled with white beads.","https://img.faballey.com/images/Product/ZRI00040/d3.jpg,https://img.faballey.com/images/Product/ZRI00040/d4.jpg,https://img.faballey.com/images/Product/ZRI00040/d5.jpg,https://img.faballey.com/images/Product/ZRI00040/d6.jpg,https://img.faballey.com/images/Product/ZRI00040/d7.jpg"
650,A steller combination of geometric designs and unique textures forms this pair of gold plated circular dangler earrings. Features layered discs with a hammered texture,"https://img.faballey.com/images/Product/ZEA00270/d3.jpg,https://img.faballey.com/images/Product/ZEA00270/d4.jpg,https://img.faballey.com/images/Product/ZEA00270/d5.jpg,https://img.faballey.com/images/Product/ZEA00270/d6.jpg"
1050,"Add a vibrant touch to your festive look with this pair of gold plated blue stone kundan earrings. Features a boota motif, blue stones and a blue dangler.","https://img.faballey.com/images/Product/ZEA00256/d3.jpg,https://img.faballey.com/images/Product/ZEA00256/d4.jpg,https://img.faballey.com/images/Product/ZEA00256/d5.jpg,https://img.faballey.com/images/Product/ZEA00256/d6.jpg"
2250,A classic and delicate piece like this red beaded kundan set is a must-have in every jewellery collection. Features a necklace crafted from kundan stones and red beads,"https://img.faballey.com/images/Product/ZNS00054/d3.jpg,https://img.faballey.com/images/Product/ZNS00054/d4.jpg,https://img.faballey.com/images/Product/ZNS00054/d5.jpg,https://img.faballey.com/images/Product/ZNS00054/d6.jpg"
1600,This traditionally designed gold and diamond bangle set is perfect for those starlit puja nights. Features a set of 2 kite motif bangles.,"https://img.faballey.com/images/Product/ZBR00033/d3.jpg,https://img.faballey.com/images/Product/ZBR00033/d4.jpg,https://img.faballey.com/images/Product/ZBR00033/d5.jpg,https://img.faballey.com/images/Product/ZBR00033/d6.jpg,https://img.faballey.com/images/Product/ZBR00033/d7.jpg"
800,Look no further for a winner of a party accesory. This dazzling bracelet features multiple silver chains.,"https://img.faballey.com/images/Product/ZBR00066/d3.jpg,https://img.faballey.com/images/Product/ZBR00066/d4.jpg,https://img.faballey.com/images/Product/ZBR00066/d5.jpg,https://img.faballey.com/images/Product/ZBR00066/d6.jpg,https://img.faballey.com/images/Product/ZBR00066/d7.jpg,https://img.faballey.com/images/Product/ZBR00066/d8.jpg"
600,Relive the old-world charm with this pair of traditional gold-plated kundan earrings. It features a floral motif encircled with white beads along with a faux pearl drop with green beads.,"https://img.faballey.com/images/Product/ZEA00303/d3.jpg,https://img.faballey.com/images/Product/ZEA00303/d4.jpg,https://img.faballey.com/images/Product/ZEA00303/d5.jpg,https://img.faballey.com/images/Product/ZEA00303/d6.jpg"
1750,"For all those who shy away from statement pieces, this set is the perfect pick. Features a kundan studded choker with white pearls on either side, and stud earrings","https://img.faballey.com/images/Product/ZNS00045/d3.jpg,https://img.faballey.com/images/Product/ZNS00045/d4.jpg,https://img.faballey.com/images/Product/ZNS00045/d5.jpg,https://img.faballey.com/images/Product/ZNS00045/d6.jpg"
1750,Give your festive look a sparkling finish with this classic kundan and green bead set. Features a necklace crafted from layers of kundan stones accentuated with delicate green bead clusters.,"https://img.faballey.com/images/Product/ZNS00055/d3.jpg,https://img.faballey.com/images/Product/ZNS00055/d4.jpg,https://img.faballey.com/images/Product/ZNS00055/d5.jpg,https://img.faballey.com/images/Product/ZNS00055/d6.jpg"
700,"Refreshingly bold, this gold satin finish cuff bracelet adds a sexy edge to your look . Features a minimal style for added glam.","https://img.faballey.com/images/Product/ZBR00052/d3.jpg,https://img.faballey.com/images/Product/ZBR00052/d4.jpg,https://img.faballey.com/images/Product/ZBR00052/d5.jpg,https://img.faballey.com/images/Product/ZBR00052/d6.jpg,https://img.faballey.com/images/Product/ZBR00052/d7.jpg,https://img.faballey.com/images/Product/ZBR00052/d8.jpg"
625,Beads always add a fun spin to your regular looks. This gold plated pair of hoops features champagne bead drops,"https://img.faballey.com/images/Product/ZEA00274/d3.jpg,https://img.faballey.com/images/Product/ZEA00274/d4.jpg,https://img.faballey.com/images/Product/ZEA00274/d5.jpg,https://img.faballey.com/images/Product/ZEA00274/d6.jpg"
325,This pair of silver sleek concentric oxidised dangler earrings has a classic and clean design. Features a minimal spiral detail.,"https://img.faballey.com/images/Product/ZEA00199/d3.jpg,https://img.faballey.com/images/Product/ZEA00199/d4.jpg,https://img.faballey.com/images/Product/ZEA00199/d5.jpg,https://img.faballey.com/images/Product/ZEA00199/d7.jpg"
600,Up your everyday ethnic style with these silver oxidised spiked tribal hoops. Features traditional daana work,"https://img.faballey.com/images/Product/ZEA00271/d3.jpg,https://img.faballey.com/images/Product/ZEA00271/d4.jpg,https://img.faballey.com/images/Product/ZEA00271/d5.jpg,https://img.faballey.com/images/Product/ZEA00271/d7.jpg"
1300,Ignite that old world charm into your festive look with this gold red drops meenakari bracelet. Features shapely kundan stones accentuated with green meenakari work.,"https://img.faballey.com/images/Product/ZBR00045/d3.jpg,https://img.faballey.com/images/Product/ZBR00045/d4.jpg,https://img.faballey.com/images/Product/ZBR00045/d5.jpg,https://img.faballey.com/images/Product/ZBR00045/d6.jpg"
625,Dramatizing the classic hoop is this pair of gold plated tribal inspired hoop earrings. Features intricately designed spikes.,"https://img.faballey.com/images/Product/ZEA00286/d3.jpg,https://img.faballey.com/images/Product/ZEA00286/d4.jpg,https://img.faballey.com/images/Product/ZEA00286/d5.jpg,https://img.faballey.com/images/Product/ZEA00286/d7.jpg"
1200,Relive the old-world charm of stated opulence with this pair of gold plated dangler earrings. Features pearl jadau stones.,"https://img.faballey.com/images/Product/ZEA00246/d3.jpg,https://img.faballey.com/images/Product/ZEA00246/d4.jpg,https://img.faballey.com/images/Product/ZEA00246/d5.jpg,https://img.faballey.com/images/Product/ZEA00246/d7.jpg"
1050,Add a regal touch to your festive ensemble with this pair of kundan earrings. Features kundan studded dop earrings with red and white bead drop,"https://img.faballey.com/images/Product/ZEA00253/d3.jpg,https://img.faballey.com/images/Product/ZEA00253/d4.jpg,https://img.faballey.com/images/Product/ZEA00253/d5.jpg,https://img.faballey.com/images/Product/ZEA00253/d7.jpg"
700,"Clean, elegant and delicate, this dainty necklace features a long gold plated chain with a statement purple stone centre","https://img.faballey.com/images/Product/ZNE00011/d3.jpg,https://img.faballey.com/images/Product/ZNE00011/d4.jpg,https://img.faballey.com/images/Product/ZNE00011/d5.jpg"
450,This pair of gold pearl dangler earrings makes for an elegant and easy addition to your everyday jewellery collection. Features gold plated hoop with white pearl drop,"https://img.faballey.com/images/Product/ZEA00266/d3.jpg,https://img.faballey.com/images/Product/ZEA00266/d4.jpg,https://img.faballey.com/images/Product/ZEA00266/d5.jpg,https://img.faballey.com/images/Product/ZEA00266/d7.jpg"
550,Elevate your everyday workwear with this minimally designed statement piece. These earrings feature an oval shaped gold dangler with brown stone detail,"https://img.faballey.com/images/Product/ZEA00185/d3.jpg,https://img.faballey.com/images/Product/ZEA00185/d4.jpg,https://img.faballey.com/images/Product/ZEA00185/d5.jpg,https://img.faballey.com/images/Product/ZEA00185/d7.jpg"
900,These silver iridescent oxidised dangler earrings make a case for everyday glamour. Featuring a stunning blue stone centre and a tribal design,"https://img.faballey.com/images/Product/ZEA00195/d3.jpg,https://img.faballey.com/images/Product/ZEA00195/d4.jpg,https://img.faballey.com/images/Product/ZEA00195/d5.jpg,https://img.faballey.com/images/Product/ZEA00195/d7.jpg"
1200,Add a delicate dated glamour to your ethnic look with this kundan square bracelet. Features a string of square kundan stones with a cluster of small green and red beads.,"https://img.faballey.com/images/Product/ZBR00048/d3.jpg,https://img.faballey.com/images/Product/ZBR00048/d4.jpg,https://img.faballey.com/images/Product/ZBR00048/d5.jpg,https://img.faballey.com/images/Product/ZBR00048/d6.jpg"
1050,Add a regal touch to your festive ensemble with this pair of kundan earrings. Features kundan studded pearl drop earrings with white pearl and beads,"https://img.faballey.com/images/Product/ZEA00254/d3.jpg,https://img.faballey.com/images/Product/ZEA00254/d4.jpg,https://img.faballey.com/images/Product/ZEA00254/d5.jpg,https://img.faballey.com/images/Product/ZEA00254/d7.jpg"
275,Set your everyday look apart with this pair of silver concentric spiral earrings. Features a spiral drop in the centre.Style Tip: Pair this with a white chikankari kurta and ripped denims. F,"https://img.faballey.com/images/Product/ZEA00183/d3.jpg,https://img.faballey.com/images/Product/ZEA00183/d4.jpg,https://img.faballey.com/images/Product/ZEA00183/d5.jpg,https://img.faballey.com/images/Product/ZEA00183/d7.jpg"
1200,This statement pair of statement CZ daimond hoop style studs is a winning pick for an evening-do. Features white marquise shaped diamond stones.,"https://img.faballey.com/images/Product/ZEA00232/d3.jpg,https://img.faballey.com/images/Product/ZEA00232/d4.jpg,https://img.faballey.com/images/Product/ZEA00232/d5.jpg,https://img.faballey.com/images/Product/ZEA00232/d7.jpg"
1200,Add a delicate dated glamour to your ethnic look with this kundan square bracelet. Features a string of square kundan stones with a cluster of small green and white drop beads.,"https://img.faballey.com/images/Product/ZBR00046/d3.jpg,https://img.faballey.com/images/Product/ZBR00046/d4.jpg,https://img.faballey.com/images/Product/ZBR00046/d5.jpg,https://img.faballey.com/images/Product/ZBR00046/d6.jpg"
675,Beat the Monday blues with this fun pair of hoop dangler earrings. Features gold plated hoop with turquoise stone drop,"https://img.faballey.com/images/Product/ZEA00263/d3.jpg,https://img.faballey.com/images/Product/ZEA00263/d4.jpg,https://img.faballey.com/images/Product/ZEA00263/d5.jpg,https://img.faballey.com/images/Product/ZEA00263/d7.jpg"
1200,Relive the old-world charm of stated opulence with this pair of gold plated circular dangler earrings. Features jadau work with green beads,"https://img.faballey.com/images/Product/ZEA00247/d3.jpg,https://img.faballey.com/images/Product/ZEA00247/d4.jpg,https://img.faballey.com/images/Product/ZEA00247/d5.jpg,https://img.faballey.com/images/Product/ZEA00247/d7.jpg"
650,Stone encrusted earrings have a charm of their own. This pair features gold plated danglers with petal shaped white stone and green stone drop,"https://img.faballey.com/images/Product/ZEA00202/d3.jpg,https://img.faballey.com/images/Product/ZEA00202/d4.jpg,https://img.faballey.com/images/Product/ZEA00202/d5.jpg,https://img.faballey.com/images/Product/ZEA00202/d7.jpg"
1150,Give your evening wear a dazzling finish with this pair of CZ diamond hoops. Features a geomtric shaped studded hoop form,"https://img.faballey.com/images/Product/ZEA00227/d3.jpg,https://img.faballey.com/images/Product/ZEA00227/d4.jpg,https://img.faballey.com/images/Product/ZEA00227/d5.jpg,https://img.faballey.com/images/Product/ZEA00227/d7.jpg"
800,"Tastefully bling, dramatic and playful, this pair of kundan meena pearl tassel earrings is an occassion-dressing must-have. Features dark blue meenkari work and pearl tassels.","https://img.faballey.com/images/Product/ZEA00208/d3.jpg,https://img.faballey.com/images/Product/ZEA00208/d4.jpg,https://img.faballey.com/images/Product/ZEA00208/d5.jpg,https://img.faballey.com/images/Product/ZEA00208/d7.jpg"
625,Add this pair of gold textured petal dangler earrings to your collection as fool-proof stylish pick. Features a petal shaped textured gold dangler with brown stone,"https://img.faballey.com/images/Product/ZEA00193/d3.jpg,https://img.faballey.com/images/Product/ZEA00193/d4.jpg,https://img.faballey.com/images/Product/ZEA00193/d5.jpg,https://img.faballey.com/images/Product/ZEA00193/d7.jpg"
650,"Nail your 9 to 9 look with these riveting gold plated geometric dangler earrings. Crafted in a minimal design with a satin finish, it is the perfect accessory to take you from boardroom to bar","https://img.faballey.com/images/Product/ZEA00280/d3.jpg,https://img.faballey.com/images/Product/ZEA00280/d4.jpg,https://img.faballey.com/images/Product/ZEA00280/d5.jpg,https://img.faballey.com/images/Product/ZEA00280/d7.jpg"
625,Elevate your everyday workwear with this minimally designed statement piece. These earrings feature interlinked pieces with a dazzling blue stone,"https://img.faballey.com/images/Product/ZEA00186/d3.jpg,https://img.faballey.com/images/Product/ZEA00186/d4.jpg,https://img.faballey.com/images/Product/ZEA00186/d5.jpg,https://img.faballey.com/images/Product/ZEA00186/d7.jpg"
650,Pick these silver half moon oxidised jhumkas for some easy accessorizing. Features crescent shaped earrings with tribal inspired detailing,"https://img.faballey.com/images/Product/ZEA00293/d3.jpg,https://img.faballey.com/images/Product/ZEA00293/d4.jpg,https://img.faballey.com/images/Product/ZEA00293/d5.jpg,https://img.faballey.com/images/Product/ZEA00293/d7.jpg"
675,"Give your weekend looks an eclectic spin with these black beaded weave dangler earrings. Features black, blue and gold beads","https://img.faballey.com/images/Product/ZEA00276/d3.jpg,https://img.faballey.com/images/Product/ZEA00276/d4.jpg,https://img.faballey.com/images/Product/ZEA00276/d5.jpg,https://img.faballey.com/images/Product/ZEA00276/d7.jpg"
1250,This pair of multicolor linked CZ diamond earrings is sure to get the spotlight on you. Festures distinctive layers of white ad gold stones with blue drops,"https://img.faballey.com/images/Product/ZEA00233/d3.jpg,https://img.faballey.com/images/Product/ZEA00233/d4.jpg,https://img.faballey.com/images/Product/ZEA00233/d5.jpg,https://img.faballey.com/images/Product/ZEA00233/d7.jpg"
600,These silver spiked oxidised earrings give a tribal twist to regular hoop earrings. Feature intricate daana work spikes.,"https://img.faballey.com/images/Product/ZEA00289/d3.jpg,https://img.faballey.com/images/Product/ZEA00289/d4.jpg,https://img.faballey.com/images/Product/ZEA00289/d5.jpg,https://img.faballey.com/images/Product/ZEA00289/d7.jpg"
675,This pair of gold plated white drop hoop earrings makes for an elegant and easy addition to your everyday jewellery collection. Features gold plated hoops with white faceted stone drops,"https://img.faballey.com/images/Product/ZEA00264/d3.jpg,https://img.faballey.com/images/Product/ZEA00264/d4.jpg,https://img.faballey.com/images/Product/ZEA00264/d5.jpg,https://img.faballey.com/images/Product/ZEA00264/d7.jpg"
600,"Simple and classy, this pair of gold kite dangler earrings is a slip-on-and-slay piece. Features a satin finish","https://img.faballey.com/images/Product/ZEA00279/d3.jpg,https://img.faballey.com/images/Product/ZEA00279/d4.jpg,https://img.faballey.com/images/Product/ZEA00279/d5.jpg,https://img.faballey.com/images/Product/ZEA00279/d7.jpg"
1250,Make a discerning statement with this pair of wihte and CZ diamond dangler earrings. Features a drop shape and red stone drop,"https://img.faballey.com/images/Product/ZEA00225/d3.jpg,https://img.faballey.com/images/Product/ZEA00225/d4.jpg,https://img.faballey.com/images/Product/ZEA00225/d5.jpg,https://img.faballey.com/images/Product/ZEA00225/d7.jpg"
300,Set your everyday look apart with this pair of silver embossed oxidised earrings. Features an intricate daana work design.,"https://img.faballey.com/images/Product/ZEA00184/d3.jpg,https://img.faballey.com/images/Product/ZEA00184/d4.jpg,https://img.faballey.com/images/Product/ZEA00184/d5.jpg,https://img.faballey.com/images/Product/ZEA00184/d7.jpg"
1050,Heirloom inspired jewellery pieces are the perfect addition to your collection. These pair of gold plated kundan earrings feature a leaf motif design.,"https://img.faballey.com/images/Product/ZEA00255/d3.jpg,https://img.faballey.com/images/Product/ZEA00255/d4.jpg,https://img.faballey.com/images/Product/ZEA00255/d5.jpg,https://img.faballey.com/images/Product/ZEA00255/d7.jpg"
650,Add this distinctive cuff to your to your jewellery collection for an instant spruce up. Featues a gold plated adjustable bangle with a cluster of pencil cut druzy stones.,"https://img.faballey.com/images/Product/ZBR00058/d3.jpg,https://img.faballey.com/images/Product/ZBR00058/d4.jpg,https://img.faballey.com/images/Product/ZBR00058/d5.jpg,https://img.faballey.com/images/Product/ZBR00058/d6.jpg,https://img.faballey.com/images/Product/ZBR00058/d7.jpg"
1200,Add a delicate dated glamour to your ethnic look with this kundan square bracelet. Features a string of square kundan stones with a cluster of small green beads.,"https://img.faballey.com/images/Product/ZBR00047/d3.jpg,https://img.faballey.com/images/Product/ZBR00047/d4.jpg,https://img.faballey.com/images/Product/ZBR00047/d5.jpg,https://img.faballey.com/images/Product/ZBR00047/d6.jpg"
600,"Nail your 9 to 5 look with these riveting gold half moon stud earrings. Crafted in a minimal design with a satin finish, it is the perfect accessory to complete your work look.","https://img.faballey.com/images/Product/ZEA00277/d3.jpg,https://img.faballey.com/images/Product/ZEA00277/d4.jpg,https://img.faballey.com/images/Product/ZEA00277/d5.jpg,https://img.faballey.com/images/Product/ZEA00277/d7.jpg"
700,Add this distinctive pair of earrings to your everyday essential jewellery. Features gold plated hoop dangler with cluster of pencil cut grey stones,"https://img.faballey.com/images/Product/ZEA00261/d3.jpg,https://img.faballey.com/images/Product/ZEA00261/d4.jpg,https://img.faballey.com/images/Product/ZEA00261/d5.jpg,https://img.faballey.com/images/Product/ZEA00261/d7.jpg"
600,These gold druzy drop hoop earrings are the perfect add-ons for 9 to 9 style! This piece features crescent shaped gold plated hoops with a druzy stone drop,"https://img.faballey.com/images/Product/ZEA00204/d3.jpg,https://img.faballey.com/images/Product/ZEA00204/d4.jpg,https://img.faballey.com/images/Product/ZEA00204/d5.jpg,https://img.faballey.com/images/Product/ZEA00204/d7.jpg"
550,Look spectacular in silver with this pair of silver oxidised hoop earrings. Features an enchanting S motif mesh.,"https://img.faballey.com/images/Product/ZEA00287/d3.jpg,https://img.faballey.com/images/Product/ZEA00287/d4.jpg,https://img.faballey.com/images/Product/ZEA00287/d5.jpg,https://img.faballey.com/images/Product/ZEA00287/d7.jpg"
1200,Give your evening wear a dazzling finish with this pair of studded drop CZ diamond hoops. Features a diamond studded drop,"https://img.faballey.com/images/Product/ZEA00226/d3.jpg,https://img.faballey.com/images/Product/ZEA00226/d4.jpg,https://img.faballey.com/images/Product/ZEA00226/d5.jpg,https://img.faballey.com/images/Product/ZEA00226/d7.jpg"
1300,This gold green beaded kundan bracelet is the perfect finishing touch to your festive ensemble. Features round kundan stones with green bead drops on either side,"https://img.faballey.com/images/Product/ZBR00049/d3.jpg,https://img.faballey.com/images/Product/ZBR00049/d4.jpg,https://img.faballey.com/images/Product/ZBR00049/d5.jpg,https://img.faballey.com/images/Product/ZBR00049/d6.jpg"
600,An intricately crafted gold cuff like this one will take you for through your lunch soirees and beyond. Features an intricate mesh detail.,"https://img.faballey.com/images/Product/ZBR00051/d3.jpg,https://img.faballey.com/images/Product/ZBR00051/d4.jpg,https://img.faballey.com/images/Product/ZBR00051/d5.jpg,https://img.faballey.com/images/Product/ZBR00051/d6.jpg,https://img.faballey.com/images/Product/ZBR00051/d7.jpg"
250,Dive into the festivities this pair of silver cone oxidised dangler earrings . These earrings feature silver metallic tassel drops from an intricate cone hanging.,"https://img.faballey.com/images/Product/ZEA00182/d3.jpg,https://img.faballey.com/images/Product/ZEA00182/d4.jpg,https://img.faballey.com/images/Product/ZEA00182/d5.jpg,https://img.faballey.com/images/Product/ZEA00182/d7.jpg"
800,Look no further for a winner of a party accesory. This dazzling bracelet features multiple gold chains.,"https://img.faballey.com/images/Product/ZBR00059/d3.jpg,https://img.faballey.com/images/Product/ZBR00059/d4.jpg,https://img.faballey.com/images/Product/ZBR00059/d5.jpg,https://img.faballey.com/images/Product/ZBR00059/d6.jpg,https://img.faballey.com/images/Product/ZBR00059/d7.jpg"
800,Add grandeur to your festive ensemble with these kundan earrings. Features floral shaped kundan encrusted earrings outlined with white beads,"https://img.faballey.com/images/Product/ZEA00251/d3.jpg,https://img.faballey.com/images/Product/ZEA00251/d4.jpg,https://img.faballey.com/images/Product/ZEA00251/d5.jpg,https://img.faballey.com/images/Product/ZEA00251/d7.jpg"
475,This pair of gold textured drop dangler earrings is equal parts contemporary and traditional to take you straight from work to the festivities. Features gold plated textured dangler earrings with bead detailing,"https://img.faballey.com/images/Product/ZEA00192/d3.jpg,https://img.faballey.com/images/Product/ZEA00192/d4.jpg,https://img.faballey.com/images/Product/ZEA00192/d5.jpg,https://img.faballey.com/images/Product/ZEA00192/d7.jpg"
550,This minimalist gold stacked necklace will help elevate your everyday basics. Features oval shaped motifs with a black drop,"https://img.faballey.com/images/Product/ZNE00008/d3.jpg,https://img.faballey.com/images/Product/ZNE00008/d4.jpg,https://img.faballey.com/images/Product/ZNE00008/d5.jpg"
550,Give your everyday Indian wear a traditional and feminine add-on with this delicate pair of silver half moon hoop earrings. Features geometric shaped silver oxidised hoops,"https://img.faballey.com/images/Product/ZEA00294/d3.jpg,https://img.faballey.com/images/Product/ZEA00294/d4.jpg,https://img.faballey.com/images/Product/ZEA00294/d5.jpg,https://img.faballey.com/images/Product/ZEA00294/d7.jpg"
900,The traditionally festive colors and fetching design of this pair of earrings add a retro glamour to your festive look. Feature red and green stones and delicate pearl beads.,"https://img.faballey.com/images/Product/ZEA00211/d3.jpg,https://img.faballey.com/images/Product/ZEA00211/d4.jpg,https://img.faballey.com/images/Product/ZEA00211/d5.jpg,https://img.faballey.com/images/Product/ZEA00211/d7.jpg"
1050,This gold pearl kundan bracelet is the perfect finishing touch to your festive ensemble. Features round kundan stones with white pearl drops on either side,"https://img.faballey.com/images/Product/ZBR00039/d3.jpg,https://img.faballey.com/images/Product/ZBR00039/d4.jpg,https://img.faballey.com/images/Product/ZBR00039/d5.jpg,https://img.faballey.com/images/Product/ZBR00039/d6.jpg"
350,Add a contemporary touch to your ethnic wear with this pair of silver plate hoop earrings. Features hand hammered geometric shaped silver oxidised dangler,"https://img.faballey.com/images/Product/ZEA00179/d3.jpg,https://img.faballey.com/images/Product/ZEA00179/d4.jpg,https://img.faballey.com/images/Product/ZEA00179/d5.jpg,https://img.faballey.com/images/Product/ZEA00179/d7.jpg"
3750,Glam up this festive season with this stunner of a gold plated kundan set. Features a layered kundan necklace with a green drop along with matching dangler earrings,"https://img.faballey.com/images/Product/ZNS00018/d3.jpg,https://img.faballey.com/images/Product/ZNS00018/d4.jpg,https://img.faballey.com/images/Product/ZNS00018/d5.jpg,https://img.faballey.com/images/Product/ZNS00018/d6.jpg"
1600,If you love kundan but want to keep it simple and classy this set should be your pick! Features a gold plated white kundan necklace with a single red drop bead along with dangler earrings,"https://img.faballey.com/images/Product/ZNS00003/d3.jpg,https://img.faballey.com/images/Product/ZNS00003/d4.jpg,https://img.faballey.com/images/Product/ZNS00003/d5.jpg,https://img.faballey.com/images/Product/ZNS00003/d6.jpg"
975,Amp up the festive look by adding these earrings to your ensemble. Features gold plate kundan encrusted earrings with floral motif and golden pearls.,"https://img.faballey.com/images/Product/ZEA00036/d3.jpg,https://img.faballey.com/images/Product/ZEA00036/d4.jpg,https://img.faballey.com/images/Product/ZEA00036/d5.jpg,https://img.faballey.com/images/Product/ZEA00036/d7.jpg"
1050,This gold diamond bangle set is a must-have in your jewellery box. Features diamonds studded on a gold bangle,"https://img.faballey.com/images/Product/ZBR00008/d3.jpg,https://img.faballey.com/images/Product/ZBR00008/d4.jpg,https://img.faballey.com/images/Product/ZBR00008/d5.jpg,https://img.faballey.com/images/Product/ZBR00008/d6.jpg"
975,Add a touch of ethnic glam to your evening look with these grape diamond dangler earrings. These are a must have pair!,"https://img.faballey.com/images/Product/ZEA00045/d3.jpg,https://img.faballey.com/images/Product/ZEA00045/d4.jpg,https://img.faballey.com/images/Product/ZEA00045/d5.jpg,https://img.faballey.com/images/Product/ZEA00045/d7.jpg"
1150,These delightful earrings will add grace to your look in seconds. Features diamond studs and push back closure.,"https://img.faballey.com/images/Product/ZEA00055/d3.jpg,https://img.faballey.com/images/Product/ZEA00055/d4.jpg,https://img.faballey.com/images/Product/ZEA00055/d5.jpg,https://img.faballey.com/images/Product/ZEA00055/d6.jpg"
250,Add a fun bohemian spin to your look with these silver circular gypsy oxidised earrings . Features metal leaf drops and a black stone detail,"https://img.faballey.com/images/Product/ZEA00174/d3.jpg,https://img.faballey.com/images/Product/ZEA00174/d4.jpg,https://img.faballey.com/images/Product/ZEA00174/d5.jpg,https://img.faballey.com/images/Product/ZEA00174/d6.jpg"
950,Add a touch of bling to your casual look with these green drop dangler earrings. Features green stone embellishment and push back closure.,"https://img.faballey.com/images/Product/ZEA00046/d3.jpg,https://img.faballey.com/images/Product/ZEA00046/d4.jpg,https://img.faballey.com/images/Product/ZEA00046/d5.jpg,https://img.faballey.com/images/Product/ZEA00046/d7.jpg"
